id,movieId,title,genres,imdbId
7990,92309,"Innkeepers, The (2011)",Horror|Thriller,1594562
7991,92420,Chronicle (2012),Action|Sci-Fi|Thriller,1706593
7992,92424,Dottie Gets Spanked (1993),Drama,106757
7993,92439,"Art of Getting By, The (2011)",Drama|Romance,1645080
7994,92494,Dylan Moran: Monster (2004),Comedy|Documentary,439553
7995,92496,"Dylan Moran: Like, Totally (2006)",Comedy,1023122
7996,92498,Dylan Moran Live: What It Is (2009),Comedy,1583937
7997,92507,Safe House (2012),Action|Crime|Mystery|Thriller,1599348
7998,92509,"Vow, The (2012)",Drama|Romance,1606389
7999,92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,2112999
8000,92613,Holding Trevor (2007),Drama|Romance,960770
8001,92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,1996264
8002,92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,1397514
8003,92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,1439572
8004,92751,Kokowääh (2011),Comedy,1700258
8005,92756,Hearts of the West (1975),Comedy|Western,73096
8006,92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,1071875
8007,92954,Prayers for Bobby (2009),Drama,1073510
8008,92966,Love Wrecked (2005),Comedy|Romance,409011
8009,93040,"Civil War, The (1990)",Documentary|War,98769
8010,93061,October Baby (2011),Drama,1720182
8011,93242,Gone (2012),Drama|Thriller,1838544
8012,93265,Courageous (2011),Drama,1630036
8013,93270,Project X (2012),Comedy,1636826
8014,93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,1482459
8015,93287,"Big Year, The (2011)",Comedy,1053810
8016,93320,Trailer Park Boys (1999),Comedy|Crime,383678
8017,93324,Undefeated (2011),Documentary,1860355
8018,93326,This Means War (2012),Action|Comedy|Romance,1596350
8019,93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,401729
8020,93422,Starbuck (2011),Comedy,1756750
8021,93432,Forks Over Knives (2011),Documentary,1567233
8022,93443,Goon (2011),Comedy|Drama,1456635
8023,93498,Game Change (2012),Drama,1848902
8024,93510,21 Jump Street (2012),Action|Comedy|Crime,1232829
8025,93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,1588334
8026,93563,Lockout (2012),Action|Sci-Fi|Thriller,1592525
8027,93693,Casa de mi Padre (2012),Comedy,1702425
8028,93700,Corman's World: Exploits of a Hollywood Rebel (2011),Documentary,1185371
8029,93721,Jiro Dreams of Sushi (2011),Documentary,1772925
8030,93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,1646987
8031,93805,Iron Sky (2012),Action|Comedy|Sci-Fi,1034314
8032,93831,American Reunion (American Pie 4) (2012),Comedy,1605630
8033,93838,The Raid: Redemption (2011),Action|Crime,1899353
8034,93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,1259521
8035,93855,God Bless America (2011),Comedy|Drama,1912398
8036,93980,"Three Stooges, The (2012)",Comedy,383010
8037,93982,"Raven, The (2012)",Mystery|Thriller,1486192
8038,94011,"Big Bang, The (2011)",Action|Thriller,1307873
8039,94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,1667353
8040,94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,1440129
8041,94024,Louis Theroux: The Most Hated Family in America in Crisis (2011),Documentary,1883251
8042,94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,1412386
8043,94266,"Five-Year Engagement, The (2012)",Comedy|Romance,1195478
8044,94323,Think Like a Man (2012),Comedy,1621045
8045,94325,"Lucky One, The (2012)",Drama,1327194
8046,94466,Black Mirror (2011),Drama|Sci-Fi,2085059
8047,94478,Dark Shadows (2012),Comedy|Horror|IMAX,1077368
8048,94480,The Scorpion King: Rise of a Warrior (2008),Action|Adventure|Fantasy,1104123
8049,94494,96 Minutes (2011) ,Drama|Thriller,1641385
8050,94672,Across the Line: The Exodus of Charlie Wright (2010),Crime|Drama,1663193
8051,94677,"Dictator, The (2012)",Comedy,1645170
8052,94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,1409024
8053,94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,1735898
8054,94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,1748207
8055,94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,1430626
8056,94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,1446714
8057,94896,Bernie (2011),Comedy|Crime|Drama,1704573
8058,94919,Inhale (2010),Drama|Thriller,1196340
8059,94931,Take This Waltz (2011),Drama|Romance,1592281
8060,94939,Sound of Noise (2010),Comedy|Crime|Musical,1278449
8061,94953,Wanderlust (2012),Comedy,1655460
8062,94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,1748122
8063,94969,Kahaani (2012),Crime|Drama|Thriller,1821480
8064,95067,"Thousand Words, A (2012)",Comedy|Drama,763831
8065,95088,Safety Not Guaranteed (2012),Comedy|Drama,1862079
8066,95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,1277953
8067,95113,Eaux d'artifice (1953),Fantasy,45719
8068,95115,Inauguration of the Pleasure Dome (1954),Fantasy,47114
8069,95135,Your Sister's Sister (2011),Comedy|Drama,1742336
8070,95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,142249
8071,95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,142240
8072,95167,Brave (2012),Action|Adventure|Animation|Children,1217209
8073,95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,142233
8074,95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,1586265
8075,95201,To Rome with Love (2012),Comedy,1859650
8076,95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,1611224
8077,95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,1336608
8078,95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,1307068
8079,95311,Presto (2008),Animation|Children|Comedy|Fantasy,1245104
8080,95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,455565
8081,95375,Boundin' (2003),Animation|Children,395479
8082,95377,One Man Band (2005),Animation|Comedy|Musical,479113
8083,95441,Ted (2012),Comedy|Fantasy,1637725
8084,95443,"Giant Mechanical Man, The (2012)",Comedy|Drama|Romance,1769363
8085,95449,Magic Mike (2012),Drama|Romance,1915581
8086,95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,142237
8087,95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,1125254
8088,95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation,142242
8089,95508,Cleanskin (2012),Crime|Drama|Thriller,1598873
8090,95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,948470
8091,95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,1667889
8092,95558,Beasts of the Southern Wild (2012),Drama|Fantasy,2125435
8093,95567,People Like Us (2012),Drama,1716777
8094,95583,Savages (2012),Crime|Drama|Thriller,1615065
8095,95654,Geri's Game (1997),Animation|Children,131409
8096,95720,"Watch, The (2012)",Comedy|Sci-Fi,1298649
8097,95740,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure (1997)",Children|Musical|Mystery,283856
8098,95744,2 Days in New York (2012),Comedy,1602472
8099,95752,Terminal USA (1993),Comedy,111399
8100,95761,Killer Joe (2011),Crime|Thriller,1726669
8101,95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,142234
8102,95782,Dragon Ball Z: Fusion Reborn (Doragon bôru Z 12: Fukkatsu no fyushon!! Gokû to Bejîta) (1995),Action|Adventure|Animation,142236
8103,95858,For the Birds (2000),Animation|Children|Comedy,248808
8104,95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,1839492
8105,95875,Total Recall (2012),Action|Sci-Fi|Thriller,1386703
8106,95949,"Immature, The (Immaturi) (2011)",Comedy,1630637
8107,95963,Dragon Ball Z: Wrath of the Dragon (Doragon bôru Z 13: Ryûken bakuhatsu!! Gokû ga yaraneba dare ga yaru) (1995),Action|Adventure|Animation,142243
8108,95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation,142245
8109,96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation,142247
8110,96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation,142232
8111,96020,Sidewalls (Medianeras) (2011),Drama,1235841
8112,96075,Bleak House (2005),Drama,442632
8113,96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,1074638
8114,96110,"Campaign, The (2012)",Comedy,1790886
8115,96114,Brake (2012),Crime|Thriller,1990181
8116,96150,"Queen of Versailles, The (2012)",Documentary,2125666
8117,96281,ParaNorman (2012),Adventure|Animation|Comedy,1623288
8118,96314,Celeste and Jesse Forever (Celeste & Jesse Forever) (2012),Comedy|Drama|Romance,1405365
8119,96373,Broken (2012),Drama,1441940
8120,96417,Premium Rush (2012),Action|Thriller,1547234
8121,96432,Lawless (2012),Crime|Drama,1212450
8122,96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror,1714203
8123,96467,Sleepwalk with Me (2012),Comedy|Drama,2077851
8124,96488,Searching for Sugar Man (2012),Documentary,2125608
8125,96490,"Possession, The (2012)",Horror|Thriller,431021
8126,96530,Conception (2011),Comedy|Romance,1619277
8127,96563,Paradise Lost 3: Purgatory (2011),Documentary,2028530
8128,96565,Bachelorette (2012),Comedy,1920849
8129,96588,Pitch Perfect (2012),Comedy|Musical,1981677
8130,96590,"Cold Light of Day, The (2012)",Action|Thriller,1366365
8131,96606,Samsara (2011),Documentary,770802
8132,96610,Looper (2012),Action|Crime|Sci-Fi,1276104
8133,96616,That's My Boy (2012),Comedy,1232200
8134,96634,Apartment 143 (2011),Horror|Thriller,1757742
8135,96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,1990314
8136,96667,Ai Weiwei: Never Sorry (2012),Documentary,1845773
8137,96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,1855325
8138,96726,Lola Versus (2012),Comedy|Romance,1710417
8139,96728,"Master, The (2012)",Drama,1560747
8140,96737,Dredd (2012),Action|Sci-Fi,1343727
8141,96792,Kismet (1955),Adventure|Comedy|Fantasy|Musical|Romance,48260
8142,96811,End of Watch (2012),Crime|Drama|Thriller,1855199
8143,96815,V/H/S (2012),Horror|Thriller,2105044
8144,96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,1659337
8145,96829,"Hunt, The (Jagten) (2012)",Drama,2106476
8146,96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,2076220
8147,96849,Sparkle (2012),Drama|Musical,1876451
8148,96861,Taken 2 (2012),Action|Crime|Drama|Thriller,1397280
8149,96863,"Paperboy, The (2012)",Thriller,1496422
8150,96901,"Making of a Legend: Gone with the Wind, The (1988)",Documentary,385073
8151,96911,"Royal Affair, A (Kongelig affære, En) (2012)",Drama|Romance,1276419
8152,97057,Kon-Tiki (2012),Adventure|Documentary|Drama,1613750
8153,97168,Marley (2012),Documentary,1183919
8154,97188,Sinister (2012),Horror|Thriller,1922777
8155,97225,Hotel Transylvania (2012),Animation|Children|Comedy,837562
8156,97230,Side by Side (2012),Documentary,2014338
8157,97254,Shakespeare-Wallah (1965),Drama,59709
8158,97304,Argo (2012),Drama|Thriller,1024648
8159,97306,Seven Psychopaths (2012),Comedy|Crime,1931533
8160,97328,Liberal Arts (2012),Comedy|Drama,1872818
8161,97393,"House I Live In, The (2012)",Documentary,2125653
8162,97395,West of Memphis (2012),Documentary,2130321
8163,97470,Catch .44 (2011),Action|Drama|Thriller,1886493
8164,97593,Tony (2009),Drama|Horror|Thriller,1120945
8165,97639,How to Survive a Plague (2012),Documentary,2124803
8166,97673,56 Up (2012),Documentary,2147134
8167,97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,1712170
8168,97744,"Ambassador, The (Ambassadøren) (2011)",Documentary,2048877
8169,97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,1371111
8170,97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,424755
8171,97817,Pumping Iron II: The Women (1985),Documentary,89852
8172,97826,"Patience Stone, The (2012)",Drama|War,1638353
8173,97836,Here Comes the Boom (2012),Action|Comedy,1648179
8174,97858,Mental (2012),Comedy|Drama,1655416
8175,97860,Killing Them Softly (2012),Crime|Drama|Thriller,1764234
8176,97866,"Imposter, The (2012)",Documentary,1966604
8177,97870,"Sessions, The (Surrogate, The) (2012)",Drama,1866249
8178,97895,What Richard Did (2012),Drama,2092011
8179,97913,Wreck-It Ralph (2012),Animation|Comedy,1772341
8180,97921,Silver Linings Playbook (2012),Comedy|Drama,1045658
8181,97923,Flight (2012),Drama,1907668
8182,97936,Anna Karenina (2012),Drama,1781769
8183,97938,Life of Pi (2012),Adventure|Drama|IMAX,454876
8184,97957,Excision (2012),Crime|Drama|Horror|Thriller,1984153
8185,97994,Union Square (2011),Drama,1783798
8186,98000,Student of the Year (2012),Comedy|Romance,2172071
8187,98056,Amour (2012),Drama|Romance,1602620
8188,98083,Jackass 3.5 (2011),Comedy|Documentary,1753968
8189,98122,Indie Game: The Movie (2012),Documentary,1942884
8190,98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi,2313197
8191,98126,Capital (Le capital) (2012),Drama,1951166
8192,98154,Lincoln (2012),Drama|War,443272
8193,98160,Nature Calls (2012),Comedy,1493157
8194,98175,Vamps (2012),Comedy|Horror|Romance,1545106
8195,98230,10 Years (2011),Comedy|Drama|Romance,1715873
8196,98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,1446192
8197,98279,"Fantastic Fear of Everything, A (2012)",Comedy,2006040
8198,98296,Deadfall (2012),Crime|Drama|Thriller,1667310
8199,98369,Halo 4: Forward Unto Dawn (2012),Action|Sci-Fi|Thriller,2262308
8200,98441,Rebecca of Sunnybrook Farm (1938),Children|Comedy|Drama|Musical,30657
8201,98458,Baby Take a Bow (1934),Children|Comedy|Drama,24854
8202,98473,"Sleeping Car Murder, The (Compartiment tueurs) (1965)",Drama|Mystery|Thriller,59050
8203,98491,Paperman (2012),Animation|Comedy|Romance,2388725
8204,98585,Hitchcock (2012),Drama,975645
8205,98587,Caesar Must Die (Cesare deve morire) (2012),Drama,2177511
8206,98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,1798188
8207,98607,Redline (2009),Action|Animation|Sci-Fi,1483797
8208,98611,Just Around the Corner (1938),Comedy|Musical,30302
8209,98615,Burn Up! (1991),Action|Animation,101522
8210,98795,Jazz (2001),Documentary,221300
8211,98803,Little Miss Broadway (1938),Drama|Musical,30371
8212,98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,903624
8213,98829,"Evil Cult, The (Lord of the Wu Tang) (Yi tian tu long ji: Zhi mo jiao jiao zhu) (1993)",Action|Fantasy,108624
8214,98836,Hyde Park on Hudson (2012),Comedy|Drama,1477855
8215,98908,How to Make Love to a Woman (2010),Comedy|Romance,1241017
8216,98913,Violeta Went to Heaven (Violeta se fue a los cielos) (2011),Drama,2014392
8217,98933,Yossi (Ha-Sippur Shel Yossi) (2012),Drama|Romance,1934269
8218,98961,Zero Dark Thirty (2012),Action|Drama|Thriller,1790885
8219,98963,Neighbouring Sounds (O som ao redor) (2012),Drama|Thriller,2190367
8220,99005,Fire with Fire (2012),Action|Crime|Drama,1925431
8221,99007,Warm Bodies (2013),Comedy|Horror|Romance,1588173
8222,99030,Wrong (2012),Comedy|Drama,1901040
8223,99085,Our Little Girl (1935),Comedy|Drama|Romance,26835
8224,99089,Poor Little Rich Girl (1936),Adventure|Musical|Romance,28118
8225,99106,"Guilt Trip, The (2012)",Comedy,1694020
8226,99112,Jack Reacher (2012),Action|Crime|Thriller,790724
8227,99114,Django Unchained (2012),Action|Drama|Western,1853728
8228,99117,This Is 40 (2012),Drama,1758830
8229,99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,1649419
8230,99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX,1707386
8231,99220,Quartet (2012),Comedy|Drama,1441951
8232,99270,Stand Up and Cheer! (1934),Comedy|Musical,25829
8233,99273,Stowaway (1936),Adventure|Musical,28315
8234,99276,Susannah of the Mounties (1939),Drama,31995
8235,99296,Would You Rather (2012),Horror|Thriller,1999995
8236,99320,Maximum Conviction (2012),Action|Adventure|Thriller,2119474
8237,99415,Parental Guidance (2012),Comedy,1047540
8238,99437,John Dies at the End (2012),Comedy|Fantasy|Horror,1783732
8239,99468,"Central Park Five, The (2012)",Documentary,2380247
8240,99470,"Collection, The (2012)",Action|Horror|Thriller,1748227
8241,99574,Promised Land (2012),Drama,2091473
8242,99609,Judas Kiss (2011),Drama|Sci-Fi,1242642
8243,99615,Role/Play (2010),Drama,1634300
8244,99669,Aftermath (1994),Horror,159241
8245,99675,Eat Sleep Die (Äta sova dö) (2012),Drama,2085002
8246,99728,Gangster Squad (2013),Action|Crime|Drama,1321870
8247,99741,"Company You Keep, The (2012)",Thriller,1381404
8248,99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,2396224
8249,99795,Whores' Glory (2011),Documentary,1327628
8250,99811,Beware of Mr. Baker (2012),Documentary,1931388
8251,99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation,2166834
8252,99839,Paul Williams Still Alive (2011),Comedy|Documentary|Musical,1956594
8253,99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary,2366308
8254,99912,Mama (2013),Horror,2023587
8255,99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,2084989
8256,99992,Shadow Dancer (2012),Crime|Drama|Thriller,1770734
8257,100017,Keep the Lights On (2012),Drama,2011953
8258,100032,Beauty Is Embarrassing (2012),Documentary,2040281
8259,100034,Girl Model (2011),Documentary,1806911
8260,100083,Movie 43 (2013),Comedy,1333125
8261,100106,"Pervert's Guide to Ideology, The (2012)",Documentary,2152198
8262,100159,Sightseers (2012),Comedy,2023690
8263,100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,1428538
8264,100226,Why Stop Now (2012),Comedy|Drama,1853643
8265,100272,Snow White (Blancanieves) (2012),Drama,1854513
8266,100304,"Liability, The (2012)",Action|Thriller,2081437
8267,100306,Angst  (1983),Drama|Horror,165623
8268,100326,Stand Up Guys (2012),Comedy|Crime,1389096
8269,100365,Call Me Kuchu (2012),Documentary,2088714
8270,100383,Side Effects (2013),Crime|Drama|Mystery|Thriller,2053463
8271,100390,Identity Thief (2013),Comedy|Crime,2024432
8272,100450,Battlestar Galactica: Blood & Chrome (2012),Sci-Fi,1704292
8273,100487,Beautiful Creatures (2013),Drama|Fantasy|Romance,1559547
8274,100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX,1606378
8275,100517,"World Before Her, The (2012)",Documentary,2258685
8276,100527,Safe Haven (2013),Drama|Mystery|Romance,1702439
8277,100553,Frozen Planet (2011),Documentary,2092588
8278,100556,"Act of Killing, The (2012)",Documentary,2375605
8279,100581,Room 237 (2012),Documentary,2085910
8280,100714,Before Midnight (2013),Drama|Romance,2209418
8281,100745,TPB AFK: The Pirate Bay Away from Keyboard (2013),Documentary,2608732
8282,100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,1954701
8283,101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,1351685
8284,101070,Wadjda (2012),Drama,2258858
8285,101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,1583421
8286,101088,Stoker (2013),Drama|Mystery|Thriller,1682180
8287,101106,Sound City (2013),Documentary,2306745
8288,101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,1623205
8289,101142,"Croods, The (2013)",Adventure|Animation|Comedy,481499
8290,101283,"Incredible Burt Wonderstone, The (2013)",Comedy,790628
8291,101285,Spring Breakers (2013),Comedy|Crime|Drama,2101441
8292,101360,"Call, The (2013)",Drama|Thriller,1911644
8293,101362,Olympus Has Fallen (2013),Action|Thriller,2302755
8294,101415,"First Time, The (2012)",Comedy|Drama|Romance,1763303
8295,101525,"Place Beyond the Pines, The (2012)",Crime|Drama,1817273
8296,101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,1935902
8297,101531,Phil Spector (2013),Drama,1745862
8298,101577,"Host, The (2013)",Action|Adventure|Romance,1517260
8299,101612,Admission (2013),Comedy|Romance,1814621
8300,101741,Trance (2013),Crime|Thriller,1924429
8301,101850,Death on the Staircase (Soupçons) (2004),Crime|Documentary,388644
8302,101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,1483013
8303,101884,Dark Tide (2012),Adventure|Drama|Thriller,1507563
8304,101895,42 (2013),Drama,453562
8305,101904,Happy (2011),Documentary|Drama,1613092
8306,101947,From the Sky Down (2011),Documentary,2007385
8307,101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,2140203
8308,102033,Pain & Gain (2013),Action|Comedy|Crime,1980209
8309,102123,This Is the End (2013),Action|Comedy,1245492
8310,102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,1300854
8311,102165,"English Teacher, The (2013)",Comedy|Drama,2055765
8312,102194,Mud (2012),Adventure|Crime|Drama,1935179
8313,102217,Bill Hicks: Revelations (1993),Comedy,152183
8314,102252,Legendary Weapons of China (1982),Action|Adventure,84671
8315,102278,Pawn (2013),Crime|Thriller,1551630
8316,102378,Syrup (2013),Comedy|Drama,762138
8317,102396,"Woman in the Fifth, The (Femme du Vème, La) (2011)",Drama|Mystery|Thriller,1605777
8318,102407,"Great Gatsby, The (2013)",Drama,1343092
8319,102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,1408101
8320,102469,Wish You Were Here (2012),Drama|Mystery,1684925
8321,102481,"Internship, The (2013)",Comedy,2234155
8322,102588,Stories We Tell (2012),Documentary,2366450
8323,102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,70233
8324,102684,Only God Forgives (2013),Drama|Thriller,1602613
8325,102686,"Hangover Part III, The (2013)",Comedy,1951261
8326,102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,1905041
8327,102720,Epic (2013),Adventure|Animation|Fantasy,848537
8328,102753,"Past, The (Le passé) (2013)",Drama|Mystery|Romance,2404461
8329,102792,"Broken Circle Breakdown, The (2012)",Drama,2024519
8330,102800,Frances Ha (2012),Comedy|Drama,2347569
8331,102819,Behind the Candelabra (2013),Drama,1291580
8332,102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,1815862
8333,102903,Now You See Me (2013),Crime|Mystery|Thriller,1670345
8334,102905,Lovelace (2013),Drama,1426329
8335,102993,"Way, Way Back, The (2013)",Comedy|Drama,1727388
8336,102995,Foxfire (2012),Drama,1772270
8337,103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,770828
8338,103048,"Kings of Summer, The (2013)",Comedy,2179116
8339,103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,2396566
8340,103137,"Bling Ring, The (2013)",Crime|Drama,2132285
8341,103141,Monsters University (2013),Adventure|Animation|Comedy,1453405
8342,103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,1776196
8343,103221,Not Suitable for Children (2012),Comedy|Romance,1935065
8344,103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,1663662
8345,103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,1924396
8346,103249,World War Z (2013),Action|Drama|Horror|IMAX,816711
8347,103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX,1535108
8348,103279,What Maisie Knew (2012),Drama,1932767
8349,103299,American Mary (2012),Horror|Thriller,1959332
8350,103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,1690953
8351,103339,White House Down (2013),Action|Drama|Thriller|IMAX,2334879
8352,103341,"World's End, The (2013)",Action|Comedy|Sci-Fi,1213663
8353,103372,"Heat, The (2013)",Action|Comedy|Crime,2404463
8354,103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,1210819
8355,103444,Woody Allen: A Documentary (2012),Documentary,2397619
8356,103449,Passion (2012),Crime|Drama|Mystery|Thriller,1829012
8357,103502,"Knot, The (2012)",Comedy|Romance,1877797
8358,103539,The Spectacular Now (2013),Comedy|Drama|Romance,1714206
8359,103543,"Lifeguard, The (2013)",Comedy|Drama,2265534
8360,103596,Sharknado (2013),Sci-Fi,2724064
8361,103624,Fruitvale Station (2013),Drama,2334649
8362,103655,R.I.P.D. (2013),Action|Comedy|Fantasy,790736
8363,103659,Justice League: The Flashpoint Paradox (2013),Action|Adventure|Animation|Fantasy|Sci-Fi,2820466
8364,103671,Joker (2012),Comedy,1918886
8365,103688,"Conjuring, The (2013)",Horror|Thriller,1457767
8366,103731,"Angel Named Billy, An (2007)",Drama,1085362
8367,103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,1860353
8368,103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,1430132
8369,103801,Drinking Buddies (2013),Comedy|Drama|Romance,2265398
8370,103810,Red 2 (2013),Action|Comedy|Crime|Thriller,1821694
8371,103813,Miami Connection (1987),Action|Crime,92549
8372,103819,Coffee Town (2013),Comedy,2234025
8373,103865,Revenge for Jolly! (2012),Comedy|Drama,2053423
8374,103883,2 Guns (2013),Action|Comedy|Crime,1272878
8375,103980,Blue Jasmine (2013),Drama,2334873
8376,103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,2358891
8377,104069,Louis C.K.: Oh My God (2013),Comedy,2510998
8378,104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,1854564
8379,104076,"Smurfs 2, The (2013)",Animation|Children|Comedy,2017020
8380,104078,Alan Partridge: Alpha Papa (2013),Comedy,469021
8381,104119,"Forsyte Saga, The (1967)",Drama,61253
8382,104129,Man of Tai Chi (2013),Action|IMAX,2016940
8383,104211,We're the Millers (2013),Comedy|Crime,1723121
8384,104218,Grown Ups 2 (2013),Comedy,2191701
8385,104241,Kick-Ass 2 (2013),Action|Comedy|Crime,1650554
8386,104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,1411250
8387,104245,Planes (2013),Adventure|Animation|Comedy,1691917
8388,104272,Blackfish (2013),Documentary,2545118
8389,104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,2013293
8390,104303,Jobs (2013),Drama,2357129
